Loyalty Number,Loyalty_ID
516431,516431
516485,516485
516538,516538
516547,516547
516563,516563
516573,516573
516635,516635
516674,516674
516700,516700
516701,516701
516729,516729
516732,516732
516784,516784
516791,516791
516811,516811
516832,516832
516863,516863
516866,516866
516886,516886
516905,516905
516932,516932
516962,516962
516964,516964
516976,516976
516984,516984
516995,516995
517008,517008
517068,517068
517083,517083
517087,517087
517095,517095
517114,517114
517188,517188
517190,517190
517222,517222
517231,517231
517253,517253
517262,517262
517295,517295
517304,517304
517307,517307
517324,517324
517329,517329
517343,517343
517363,517363
517365,517365
517386,517386
517391,517391
517405,517405
517406,517406
517419,517419
517432,517432
517460,517460
517461,517461
517462,517462
517472,517472
517533,517533
517540,517540
517556,517556
517559,517559
517563,517563
517601,517601
517612,517612
517614,517614
517702,517702
517709,517709
517718,517718
517719,517719
517729,517729
517730,517730
517739,517739
517758,517758
517781,517781
517802,517802
517859,517859
517867,517867
517868,517868
517870,517870
517886,517886
517915,517915
517939,517939
517940,517940
517964,517964
517981,517981
517985,517985
518046,518046
518061,518061
518064,518064
518115,518115
518142,518142
518150,518150
518156,518156
518174,518174
518193,518193
518228,518228
518236,518236
518249,518249
518262,518262
518282,518282
518293,518293
518305,518305
518316,518316
518323,518323
518342,518342
518372,518372
518398,518398
518401,518401
518427,518427
518429,518429
518453,518453
518503,518503
518533,518533
518539,518539
518559,518559
518561,518561
518573,518573
518578,518578
518582,518582
518585,518585
518592,518592
518596,518596
518601,518601
518613,518613
518622,518622
518624,518624
518627,518627
518655,518655
518658,518658
518680,518680
518690,518690
518699,518699
518771,518771
518776,518776
518822,518822
518844,518844
518877,518877
518999,518999
519024,519024
519082,519082
519087,519087
519095,519095
519118,519118
519122,519122
519134,519134
519139,519139
519140,519140
519203,519203
519213,519213
519247,519247
519250,519250
519270,519270
519276,519276
519288,519288
519301,519301
519371,519371
519379,519379
519405,519405
519412,519412
519419,519419
519442,519442
519500,519500
519526,519526
519533,519533
519575,519575
519646,519646
519648,519648
519650,519650
519669,519669
519677,519677
519706,519706
519727,519727
519742,519742
519744,519744
519752,519752
519766,519766
519791,519791
519796,519796
519814,519814
519826,519826
519834,519834
519888,519888
519890,519890
519913,519913
519917,519917
519925,519925
519957,519957
520022,520022
520030,520030
520047,520047
520059,520059
520091,520091
520094,520094
520119,520119
520137,520137
520153,520153
520163,520163
520202,520202
520232,520232
520308,520308
520321,520321
520353,520353
520377,520377
520379,520379
520399,520399
520407,520407
520427,520427
520428,520428
520474,520474
520507,520507
520543,520543
520556,520556
520558,520558
520576,520576
520579,520579
520612,520612
520629,520629
520642,520642
520656,520656
520669,520669
520717,520717
520740,520740
520791,520791
520821,520821
520884,520884
520900,520900
520909,520909
520967,520967
521015,521015
521022,521022
521033,521033
521043,521043
521056,521056
521059,521059
521072,521072
521086,521086
521111,521111
521142,521142
521146,521146
521158,521158
521163,521163
521171,521171
521172,521172
521214,521214
521217,521217
521223,521223
521225,521225
521229,521229
521231,521231
521252,521252
521267,521267
521279,521279
521280,521280
521298,521298
521311,521311
521314,521314
521328,521328
521342,521342
521356,521356
521360,521360
521374,521374
521384,521384
521411,521411
521465,521465
521468,521468
521475,521475
521486,521486
521492,521492
521545,521545
521552,521552
521576,521576
521653,521653
521663,521663
521684,521684
521699,521699
521702,521702
521738,521738
521749,521749
521771,521771
521850,521850
521870,521870
521877,521877
521925,521925
521943,521943
521962,521962
521965,521965
521984,521984
522004,522004
522056,522056
522065,522065
522111,522111
522121,522121
522136,522136
522143,522143
522147,522147
522159,522159
522198,522198
522215,522215
522234,522234
522240,522240
522261,522261
522275,522275
522285,522285
522305,522305
522306,522306
522408,522408
522502,522502
522507,522507
522552,522552
522588,522588
522598,522598
522606,522606
522616,522616
522622,522622
522640,522640
522674,522674
522677,522677
522718,522718
522721,522721
522763,522763
522788,522788
522809,522809
522832,522832
522834,522834
522836,522836
522866,522866
522891,522891
522924,522924
522932,522932
522935,522935
522949,522949
522980,522980
523008,523008
523029,523029
523037,523037
523045,523045
523057,523057
523060,523060
523079,523079
523110,523110
523170,523170
523179,523179
523181,523181
523194,523194
523199,523199
523210,523210
523246,523246
523258,523258
523267,523267
523272,523272
523288,523288
523302,523302
523345,523345
523394,523394
523399,523399
523407,523407
523460,523460
523482,523482
523504,523504
523516,523516
523556,523556
523582,523582
523601,523601
523609,523609
523621,523621
523632,523632
523636,523636
523643,523643
523654,523654
523722,523722
523768,523768
523771,523771
523783,523783
523801,523801
523816,523816
523824,523824
523832,523832
523836,523836
523856,523856
523871,523871
523883,523883
523894,523894
523897,523897
523900,523900
523904,523904
523930,523930
523933,523933
523979,523979
523988,523988
524016,524016
524028,524028
524055,524055
524062,524062
524086,524086
524109,524109
524132,524132
524169,524169
524171,524171
524176,524176
524215,524215
524221,524221
524232,524232
524234,524234
524279,524279
524287,524287
524297,524297
524333,524333
524339,524339
524362,524362
524372,524372
524398,524398
524423,524423
524483,524483
524489,524489
524513,524513
524531,524531
524536,524536
524547,524547
524553,524553
524566,524566
524586,524586
524672,524672
524677,524677
524730,524730
524736,524736
524747,524747
524869,524869
524880,524880
524891,524891
524892,524892
524899,524899
524925,524925
524951,524951
524968,524968
524972,524972
524973,524973
525003,525003
525008,525008
525011,525011
525057,525057
525058,525058
525112,525112
525156,525156
525188,525188
525202,525202
525218,525218
525239,525239
525245,525245
525264,525264
525273,525273
525287,525287
525330,525330
525405,525405
525408,525408
525438,525438
525440,525440
525442,525442
525461,525461
525480,525480
525483,525483
525505,525505
525508,525508
525511,525511
525514,525514
525525,525525
525548,525548
525579,525579
525599,525599
525610,525610
525612,525612
525702,525702
525706,525706
525740,525740
525765,525765
525825,525825
525831,525831
525848,525848
525863,525863
525866,525866
525877,525877
525916,525916
525918,525918
525934,525934
525992,525992
526003,526003
526022,526022
526064,526064
526080,526080
526094,526094
526113,526113
526114,526114
526164,526164
526184,526184
526222,526222
526246,526246
526249,526249
526283,526283
526300,526300
526344,526344
526374,526374
526397,526397
526437,526437
526443,526443
526462,526462
526478,526478
526479,526479
526481,526481
526496,526496
526500,526500
526509,526509
526510,526510
526519,526519
526552,526552
526567,526567
526579,526579
526586,526586
526614,526614
526618,526618
526629,526629
526644,526644
526659,526659
526663,526663
526675,526675
526721,526721
526736,526736
526742,526742
526747,526747
526748,526748
526765,526765
526771,526771
526784,526784
526822,526822
526838,526838
526859,526859
526867,526867
526935,526935
526944,526944
526950,526950
526955,526955
526975,526975
527021,527021
527036,527036
527045,527045
527067,527067
527090,527090
527100,527100
527105,527105
527121,527121
527146,527146
527153,527153
527159,527159
527228,527228
527235,527235
527285,527285
527295,527295
527303,527303
527327,527327
527337,527337
527344,527344
527397,527397
527408,527408
527414,527414
527436,527436
527456,527456
527494,527494
527522,527522
527558,527558
527582,527582
527622,527622
527640,527640
527647,527647
527656,527656
527669,527669
527681,527681
527689,527689
527696,527696
527720,527720
527765,527765
527768,527768
527773,527773
527791,527791
527873,527873
527906,527906
527907,527907
527937,527937
527941,527941
527943,527943
527944,527944
528013,528013
528035,528035
528039,528039
528042,528042
528045,528045
528069,528069
528074,528074
528078,528078
528087,528087
528095,528095
528099,528099
528122,528122
528136,528136
528146,528146
528157,528157
528160,528160
528173,528173
528226,528226
528271,528271
528275,528275
528278,528278
528307,528307
528331,528331
528355,528355
528388,528388
528413,528413
528428,528428
528449,528449
528479,528479
528492,528492
528504,528504
528505,528505
528519,528519
528543,528543
528566,528566
528608,528608
528637,528637
528642,528642
528686,528686
528693,528693
528694,528694
528697,528697
528712,528712
528745,528745
528782,528782
528809,528809
528842,528842
528887,528887
528928,528928
528957,528957
528985,528985
529041,529041
529047,529047
529079,529079
529085,529085
529106,529106
529111,529111
529112,529112
529124,529124
529140,529140
529142,529142
529145,529145
529161,529161
529168,529168
529208,529208
529260,529260
529273,529273
529303,529303
529327,529327
529331,529331
529334,529334
529336,529336
529339,529339
529359,529359
529384,529384
529390,529390
529393,529393
529415,529415
529438,529438
529471,529471
529475,529475
529481,529481
529487,529487
529513,529513
529520,529520
529544,529544
529579,529579
529583,529583
529594,529594
529639,529639
529674,529674
529705,529705
529712,529712
529717,529717
529733,529733
529742,529742
529745,529745
529746,529746
529807,529807
529822,529822
529831,529831
529900,529900
529922,529922
529938,529938
529988,529988
529995,529995
530001,530001
530010,530010
530051,530051
530098,530098
530106,530106
530113,530113
530119,530119
530184,530184
530191,530191
530206,530206
530214,530214
530215,530215
530220,530220
530233,530233
530235,530235
530263,530263
530266,530266
530282,530282
530299,530299
530364,530364
530365,530365
530412,530412
530415,530415
530436,530436
530454,530454
530476,530476
530492,530492
530493,530493
530508,530508
530511,530511
530515,530515
530517,530517
530528,530528
530542,530542
530573,530573
530583,530583
530592,530592
530613,530613
530615,530615
530617,530617
530621,530621
530622,530622
530627,530627
530644,530644
530648,530648
530651,530651
530666,530666
530697,530697
530710,530710
530711,530711
530712,530712
530729,530729
530791,530791
530794,530794
530802,530802
530837,530837
530839,530839
530841,530841
530842,530842
530859,530859
530870,530870
530878,530878
530880,530880
530895,530895
530898,530898
530914,530914
530936,530936
530951,530951
530955,530955
530964,530964
530978,530978
530985,530985
531035,531035
531052,531052
531054,531054
531059,531059
531073,531073
531105,531105
531163,531163
531246,531246
531283,531283
531286,531286
531290,531290
531293,531293
531294,531294
531338,531338
531349,531349
531391,531391
531397,531397
531398,531398
531419,531419
531430,531430
531473,531473
531479,531479
531497,531497
531515,531515
531574,531574
531602,531602
531611,531611
531613,531613
531619,531619
531662,531662
531688,531688
531692,531692
531700,531700
531752,531752
531778,531778
531793,531793
531820,531820
531868,531868
531874,531874
531890,531890
531893,531893
531932,531932
531943,531943
531958,531958
531964,531964
531977,531977
531989,531989
532024,532024
532040,532040
532066,532066
532107,532107
532122,532122
532128,532128
532134,532134
532137,532137
532143,532143
532169,532169
532171,532171
532199,532199
532237,532237
532281,532281
532302,532302
532308,532308
532333,532333
532336,532336
532376,532376
532378,532378
532394,532394
532419,532419
532422,532422
532433,532433
532448,532448
532464,532464
532468,532468
532568,532568
532577,532577
532592,532592
532594,532594
532636,532636
532677,532677
532679,532679
532681,532681
532690,532690
532737,532737
532752,532752
532757,532757
532759,532759
532770,532770
532792,532792
532799,532799
532805,532805
532813,532813
532832,532832
532848,532848
532891,532891
532925,532925
532935,532935
532970,532970
532978,532978
532997,532997
533002,533002
533017,533017
533040,533040
533085,533085
533091,533091
533095,533095
533157,533157
533187,533187
533188,533188
533198,533198
533205,533205
533209,533209
533213,533213
533221,533221
533266,533266
533308,533308
533337,533337
533374,533374
533382,533382
533388,533388
